514,320,0,24/09/2014 11:03:53,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:03:55,ZX1B23QBS53771758c578bbd85,3
514,364,0,24/09/2014 11:03:57,ZX1B23QBS53771758c578bbd85,3
514,320,0,24/09/2014 11:03:59,ZX1B23QBS53771758c578bbd85,3
403,302,0,24/09/2014 11:04:01,ZX1B23QBS53771758c578bbd85,3
514,364,0,24/09/2014 11:04:02,ZX1B23QBS53771758c578bbd85,3
514,364,0,24/09/2014 11:04:04,ZX1B23QBS53771758c578bbd85,3
542,302,0,24/09/2014 11:04:06,ZX1B23QBS53771758c578bbd85,3
432,302,0,24/09/2014 11:04:08,ZX1B23QBS53771758c578bbd85,3
643,320,0,24/09/2014 11:04:10,ZX1B23QBS53771758c578bbd85,3
643,320,0,24/09/2014 11:04:12,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:04:13,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:04:15,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:04:17,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:04:19,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:04:21,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:04:23,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:04:25,ZX1B23QBS53771758c578bbd85,3
514,364,0,24/09/2014 11:04:28,ZX1B23QBS53771758c578bbd85,3
514,364,0,24/09/2014 11:04:30,ZX1B23QBS53771758c578bbd85,3
514,364,0,24/09/2014 11:04:32,ZX1B23QBS53771758c578bbd85,3
374,302,0,24/09/2014 11:04:34,ZX1B23QBS53771758c578bbd85,3
514,364,0,24/09/2014 11:04:36,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:04:41,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:04:43,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:04:45,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:04:47,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:04:48,ZX1B23QBS53771758c578bbd85,3
514,320,0,24/09/2014 11:04:50,ZX1B23QBS53771758c578bbd85,3
514,364,0,24/09/2014 11:04:52,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:04:54,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:04:56,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:04:58,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:05:00,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:05:01,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:05:04,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:05:06,ZX1B23QBS53771758c578bbd85,3
616,302,0,24/09/2014 11:05:08,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:05:10,ZX1B23QBS53771758c578bbd85,3
514,364,0,24/09/2014 11:05:12,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:05:14,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:05:16,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:05:18,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:05:20,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:05:22,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:05:24,ZX1B23QBS53771758c578bbd85,3
514,364,0,24/09/2014 11:05:26,ZX1B23QBS53771758c578bbd85,3
514,364,0,24/09/2014 11:05:28,ZX1B23QBS53771758c578bbd85,3
514,320,0,24/09/2014 11:05:31,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:05:33,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:05:35,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:05:37,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:05:39,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:05:41,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:05:43,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:05:45,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:05:47,ZX1B23QBS53771758c578bbd85,3
616,302,0,24/09/2014 11:05:49,ZX1B23QBS53771758c578bbd85,3
616,302,0,24/09/2014 11:05:51,ZX1B23QBS53771758c578bbd85,3
616,302,0,24/09/2014 11:05:55,ZX1B23QBS53771758c578bbd85,3
542,320,0,24/09/2014 11:05:56,ZX1B23QBS53771758c578bbd85,3
591,320,0,24/09/2014 11:05:58,ZX1B23QBS53771758c578bbd85,3
591,320,0,24/09/2014 11:06:01,ZX1B23QBS53771758c578bbd85,3
486,320,0,24/09/2014 11:06:03,ZX1B23QBS53771758c578bbd85,3
486,320,0,24/09/2014 11:06:04,ZX1B23QBS53771758c578bbd85,3
591,320,0,24/09/2014 11:06:08,ZX1B23QBS53771758c578bbd85,3
591,320,0,24/09/2014 11:06:10,ZX1B23QBS53771758c578bbd85,3
616,347,0,24/09/2014 11:06:12,ZX1B23QBS53771758c578bbd85,3
591,320,0,24/09/2014 11:06:14,ZX1B23QBS53771758c578bbd85,3
591,320,0,24/09/2014 11:06:16,ZX1B23QBS53771758c578bbd85,3
616,302,0,24/09/2014 11:06:20,ZX1B23QBS53771758c578bbd85,3
616,364,0,24/09/2014 11:06:23,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:06:25,ZX1B23QBS53771758c578bbd85,3
643,302,0,24/09/2014 11:06:30,ZX1B23QBS53771758c578bbd85,3
514,364,0,24/09/2014 11:06:31,ZX1B23QBS53771758c578bbd85,3
514,364,0,24/09/2014 11:06:33,ZX1B23QBS53771758c578bbd85,3
432,302,0,24/09/2014 11:06:35,ZX1B23QBS53771758c578bbd85,3
432,302,0,24/09/2014 11:06:37,ZX1B23QBS53771758c578bbd85,3
403,302,0,24/09/2014 11:06:40,ZX1B23QBS53771758c578bbd85,3
738,364,0,24/09/2014 11:06:42,ZX1B23QBS53771758c578bbd85,3
403,320,0,24/09/2014 11:06:44,ZX1B23QBS53771758c578bbd85,3
403,302,0,24/09/2014 11:06:46,ZX1B23QBS53771758c578bbd85,3
403,302,0,24/09/2014 11:06:48,ZX1B23QBS53771758c578bbd85,3
403,302,0,24/09/2014 11:06:49,ZX1B23QBS53771758c578bbd85,3
876,364,0,24/09/2014 11:06:54,ZX1B23QBS53771758c578bbd85,3
374,302,0,24/09/2014 11:06:56,ZX1B23QBS53771758c578bbd85,3
876,364,0,24/09/2014 11:06:58,ZX1B23QBS53771758c578bbd85,3
876,364,0,24/09/2014 11:07:00,ZX1B23QBS53771758c578bbd85,3
307,347,0,24/09/2014 11:07:02,ZX1B23QBS53771758c578bbd85,3
307,347,0,24/09/2014 11:07:04,ZX1B23QBS53771758c578bbd85,3
307,347,0,24/09/2014 11:07:06,ZX1B23QBS53771758c578bbd85,3
842,347,0,24/09/2014 11:07:08,ZX1B23QBS53771758c578bbd85,3
374,347,0,24/09/2014 11:07:10,ZX1B23QBS53771758c578bbd85,3
